time_spent,clicked_full_article,news_type,summary_length,like_dislike,user_score
56.34530661314866,1,Lifestyle,596,0,4.14
129.37523336890183,0,World,1214,1,6.95
25.51502987180475,1,others,234,-1,5.02
115.86368953723341,1,Business,1154,0,6.37
36.37620594465956,0,Entertainment,343,0,6.29
146.32877397365715,0,Travel,1422,0,5.87
63.892360385391285,1,Crime,679,0,5.37
65.4273670639465,1,Health,672,0,6.04
211.50305790535134,0,Politics,2082,-1,3.43
244.9428761412413,1,others,2358,-1,4.72
26.847101829312834,0,Science,252,1,7.71
58.333781503457224,1,Lifestyle,695,1,5.68
153.17659143785275,1,Economy,1537,0,6.49
223.26581759955747,0,Economy,2282,-1,2.28
22.768681880324632,0,Travel,213,1,7.9
171.26025399448594,1,Education,1884,0,5.14
66.21479939134628,0,Crime,802,1,4.48
254.620252603624,1,Weather,2499,0,7.79
92.87328252765663,1,World,942,-1,4.81
34.37101327028175,1,Real Estate,398,0,5.1
139.6452871428721,0,Crime,1425,1,6.21
180.06093192727715,1,Lifestyle,1830,-1,4.79
204.5816017330673,1,Sports,2052,-1,3.43
245.5920931435024,1,Politics,2484,-1,3.55
217.7713994530754,1,others,2183,1,7.41
206.75456681304536,1,Opinion,2063,-1,5.54
33.15224848325866,1,Lifestyle,364,0,4.19
57.550202127791074,1,Entertainment,621,0,5.75
185.38049535741845,0,Sports,1863,-1,2.6
22.955923045803473,0,others,236,-1,2.2
72.07943424439397,1,Travel,802,0,6.15
199.28412546079346,0,Environment,1934,0,5.6
150.816580571673,0,Economy,1633,-1,1.72
113.08629969691576,0,World,1184,-1,2.78
67.20920204728479,1,Lifestyle,623,1,8.86
129.4014640151071,1,Science,1298,1,7.97
133.5246320351227,0,Entertainment,1345,-1,2.7
224.62994921809903,1,Technology,2227,-1,5.25
134.52865203132657,1,Science,1307,-1,4.29
251.16806684428548,1,Education,2468,-1,5.28
248.12050939978877,1,Sports,2429,0,7.24
96.3836944425287,1,Environment,909,1,8.67
159.43750729060545,1,Lifestyle,1623,1,6.96
152.6473624816338,1,Lifestyle,1601,0,6.17
32.57963714732551,1,Crime,318,-1,5.61
102.7332829525522,0,Politics,1082,0,4.21
58.41525300146213,1,Culture,565,1,8.56
133.43379388916773,0,Food,1277,1,6.78
189.9191017803891,0,World,1934,0,3.84
195.34064123987994,1,Economy,1934,0,6.85
123.2233037943991,1,Entertainment,1235,1,8.57
131.947646809849,0,Weather,1220,1,7.6
93.50664805920871,0,Science,972,-1,2.52
240.8165433438483,1,others,2396,-1,4.38
134.58285481999584,1,Health,1384,1,7.57
180.5165350973646,1,Travel,1837,-1,3.54
164.9758904208708,1,Entertainment,1582,1,7.86
163.28079094345583,1,Food,1639,1,7.59
85.72143383754323,0,Opinion,812,0,6.7
175.80463719886333,1,Business,1750,1,8.2
199.05276931596498,1,Politics,2049,-1,3.9
46.862897380692445,1,Weather,581,1,4.72
158.19475797332296,0,Real Estate,1608,-1,4.64
150.84802740593526,0,World,1555,-1,3.07
195.25292336853948,0,Health,2056,-1,3.29
95.09834526464533,1,Lifestyle,991,-1,4.05
216.5359331010893,0,Crime,2056,0,5.24
180.17978543716052,1,Lifestyle,1725,-1,5.39
163.51522645093192,1,Crime,1604,1,8.31
198.75780191599662,1,Education,2034,0,5.87
169.00690400279385,1,Technology,1702,-1,4.51
109.71935798065607,1,Environment,1163,0,4.63
29.834742723361813,1,Crime,232,-1,6.03
109.91668066187324,1,Real Estate,1082,0,6.96
145.31463315207873,1,Economy,1483,-1,4.15
194.3597732137708,1,Culture,1930,-1,5.19
30.133157707849932,1,Opinion,348,1,6.26
178.69514948545356,1,Crime,1856,0,6.66
124.02413302987694,1,Crime,1196,1,8.83
126.99609671357875,1,Opinion,1191,1,9.01
117.85296613004098,1,Sports,1208,0,5.66
176.7242220755246,0,Science,1708,0,6.38
174.00892390124443,1,Real Estate,1763,1,8.09
88.45613319744318,1,Real Estate,936,0,4.27
53.254922132984575,1,Crime,520,1,8.69
130.41210163970004,1,Real Estate,1209,1,9.36
145.84782277248377,1,Weather,1434,0,6.86
17.083896884556886,0,Business,235,-1,2.07
87.39213489173592,1,Environment,990,1,6.9
240.07652861990937,1,Real Estate,2392,1,9.05
191.7934288269373,1,Opinion,1975,0,6.07
82.4002264747415,0,Sports,934,-1,1.44
98.76284383233141,0,Business,1053,-1,1.9
151.73129893348946,1,Science,1498,0,7.33
132.1616297182664,1,Lifestyle,1296,1,9.65
16.695489383216664,1,Entertainment,201,1,6.54
239.1896102939186,1,Weather,2304,1,8.62
137.94630258854755,1,World,1385,1,7.89
87.83008378252208,1,Science,871,0,6.81
109.42191832411834,0,Education,1107,0,5.03
118.94010273813169,0,Entertainment,1152,1,7.62
70.54871895809973,0,Opinion,719,0,4.69
67.94643230979649,1,Real Estate,698,1,7.38
99.23450586036198,0,Politics,1004,-1,2.94
22.470232438579103,0,Crime,299,0,2.92
95.22099315505616,1,Opinion,1050,-1,2.64
65.83357146572365,1,World,631,0,7.89
101.65065703095672,0,Science,1078,0,3.94
186.85578941535695,1,Science,1861,0,7.96
117.61662668202078,0,Politics,1153,-1,3.68
247.04703854195262,1,Education,2480,-1,4.45
226.28654824017946,1,Travel,2309,1,7.64
42.034593120741405,1,others,462,-1,2.47
82.8002587015689,1,Real Estate,895,1,6.97
165.3758947643293,1,others,1644,0,7.16
127.37350296339015,1,Environment,1347,0,5.46
149.85656651207225,1,Science,1531,1,7.42
195.25122550192535,1,World,1991,0,6.04
66.66937009053483,0,Travel,632,1,7.47
229.02880580073986,1,Crime,2357,0,6.17
212.23790308135816,0,others,2091,1,6.65
120.37397341338608,1,Technology,1206,-1,3.31
15.0,1,Crime,230,1,4.72
149.47043172371488,1,Science,1504,0,6.59
145.59795510576117,1,Environment,1487,0,5.87
216.31063166925253,0,Technology,2275,-1,3.07
201.40478771807284,0,Education,2064,-1,2.87
145.24384581535665,1,Environment,1416,0,6.81
184.91221102077967,1,Lifestyle,1872,-1,3.9
79.63825770460609,1,Real Estate,938,0,4.06
122.89405733867494,1,Politics,1178,0,5.55
127.33728302698957,0,World,1288,-1,2.59
119.86766287534866,1,others,1145,0,8.23
209.55228009205737,1,Lifestyle,2173,-1,4.03
156.83621684021975,1,World,1583,-1,4.07
181.59797974762628,1,Science,1883,0,6.63
195.5027471805633,1,World,1967,-1,4.05
73.54050213614877,1,Opinion,714,1,7.7
103.55206692891603,1,Business,936,1,9.25
180.14959397639325,1,Real Estate,1884,0,5.83
152.73842679690776,1,Economy,1584,-1,3.65
111.07880998282056,1,Environment,1138,1,7.08
203.65784010399688,1,Automotive,2018,-1,4.83
234.34669104258447,1,Environment,2352,0,5.55
196.79317618253617,1,Entertainment,1926,1,7.99
67.10114843992433,1,others,663,1,8.12
189.94887895100513,0,Crime,1956,1,7.21
157.3131592338728,0,Science,1535,-1,3.89
129.89819176447898,1,World,1280,0,6.55
60.018461737173354,1,Education,548,-1,5.55
61.53213110403395,0,Travel,690,0,3.08
133.73728210467587,0,Sports,1227,-1,3.97
97.46112428394935,1,Crime,1027,0,4.58
38.5787437389745,1,Real Estate,407,1,6.05
145.79632680084097,1,Opinion,1515,-1,3.78
194.9676220270913,0,Lifestyle,1875,0,5.92
253.35178792801375,1,Real Estate,2421,1,8.05
192.42830971252172,1,Lifestyle,1958,-1,2.58
181.9417536829669,1,Opinion,1827,0,5.57
177.03619627453995,1,Health,1656,0,6.73
196.69033424821149,0,Sports,2006,-1,2.53
218.42029595661978,1,Real Estate,2037,1,9.69
166.56008975559362,1,Politics,1672,1,8.1
104.32360542190688,1,Travel,1012,-1,4.51
130.41695649976367,1,Food,1266,1,9.22
39.76851199332377,0,Opinion,533,-1,1.2
132.65536711405449,1,Health,1384,1,8.24
76.23113473546427,1,Weather,704,-1,4.26
153.894594163903,1,Automotive,1585,-1,3.29
168.09647533880954,1,Crime,1701,-1,3.26
94.69817489934243,1,Politics,1010,0,3.85
196.26401314976354,1,Opinion,1971,-1,4.01
65.93731638979712,1,Technology,657,1,9.34
173.6133394211464,1,Lifestyle,1727,1,9.02
234.20698724662103,1,Automotive,2291,1,8.75
113.06138465340808,1,Environment,1166,-1,4.1
25.333698796752508,0,Sports,280,0,4.0
45.636530722718874,1,Science,491,1,6.53
78.86044745609976,1,Entertainment,786,0,6.46
172.07342662559293,0,Opinion,1756,0,5.57
30.707919955308206,0,Health,271,0,7.42
70.99031231267115,0,Economy,713,-1,2.2
168.60301504152636,0,Entertainment,1694,0,5.22
78.17383392396141,1,Politics,834,1,6.51
98.70483714226009,1,Food,1019,-1,3.72
39.774484483693016,1,Culture,337,1,9.58
142.34792082803023,1,Health,1446,-1,3.79
237.24772504307967,0,World,2422,0,6.12
155.10630803751454,1,others,1559,0,6.58
199.30784061166958,0,Health,1862,0,6.18
168.74704112128646,1,Crime,1665,0,7.64
168.42624250428878,0,Culture,1759,-1,3.42
141.39319257954895,0,Science,1455,0,5.16
27.244618995038863,0,Crime,254,1,6.93
142.78106477602577,1,Health,1394,0,7.19
198.8898538264616,1,Economy,1965,0,6.92
61.14207269592699,0,Food,611,0,5.32
215.35132275072078,1,Economy,2109,1,8.47
84.27824474665151,1,Health,832,1,8.08
97.09461202710266,1,Health,1022,0,6.02
137.41703164705518,1,Crime,1362,1,8.2
240.47331773186207,1,Travel,2401,1,8.76
171.15652696470985,1,Food,1605,-1,5.06
186.484134579601,1,Entertainment,1827,0,6.06
223.61619168950438,0,Health,2128,0,5.71
176.7934427788684,1,Education,1802,0,5.8
181.03558366147126,0,Lifestyle,1764,0,6.08
147.99110731952825,1,Culture,1496,0,6.54
81.63981113649587,0,others,788,1,7.42
82.62908684864857,0,Real Estate,990,-1,1.31
163.16175888432198,1,Crime,1579,0,7.67
250.20533344880917,1,Education,2486,-1,5.2
133.62172768243838,0,Food,1332,0,6.27
202.71032869466669,1,Lifestyle,2045,0,5.47
90.12174433496725,0,Education,969,1,5.88
204.93356124568535,1,Crime,2057,0,6.14
49.29305264025918,1,Weather,346,1,9.56
231.7559284567308,1,Health,2328,-1,3.93
84.96666071020968,1,Crime,794,-1,4.0
21.322790947087366,1,Culture,229,-1,3.74
90.3072605442606,1,Real Estate,1052,-1,2.91
231.0616461571613,1,Education,2362,0,6.61
111.08744498347079,0,Lifestyle,1245,-1,1.86
232.20864597022262,1,Business,2277,1,8.12
84.4805114276883,1,Opinion,857,0,5.68
73.46817559550894,1,others,700,1,9.17
142.11768217940846,0,Economy,1303,0,6.69
162.34136139723248,1,Opinion,1614,0,7.21
85.01189213479276,1,World,909,-1,2.99
148.34944429011495,1,Food,1446,0,6.74
29.008241987023823,1,others,257,-1,5.92
60.83470014489085,1,World,591,0,6.91
107.92789589291307,1,Technology,1002,-1,5.26
24.917853820699765,0,Health,273,-1,1.45
208.23825343728862,1,Weather,2077,0,6.18
171.1651907967538,0,Business,1667,-1,4.39
62.0466213626775,1,Opinion,534,-1,6.02
211.23556048035638,1,Lifestyle,2049,1,9.09
152.5228207753509,1,Economy,1588,1,8.13
219.8720049589092,1,Environment,2254,0,6.04
47.90937282763413,0,Lifestyle,557,-1,2.3
54.42341859174947,1,Entertainment,488,1,8.44
47.52361475588345,1,Lifestyle,462,1,8.45
55.695844498116976,1,Automotive,554,1,8.3
98.72958010418458,0,Health,974,1,8.18
66.54000710191495,0,Real Estate,655,0,5.84
94.28696943800469,1,Business,1102,0,5.28
206.0533010146759,1,Environment,2046,-1,4.2
78.10464547006913,1,Opinion,719,0,6.75
189.85366690295118,0,Entertainment,1961,0,3.82
150.03435107314365,1,Environment,1564,0,6.13
197.99818980958645,1,Culture,1959,1,8.61
202.16846481955338,0,Health,2025,0,4.88
49.708928246387615,0,Lifestyle,511,1,5.78
30.32134922779582,0,Automotive,321,-1,2.16
49.249905154082604,1,Environment,510,0,5.74
156.74464403707188,0,Business,1539,0,6.17
121.89466478234439,1,Real Estate,1133,1,8.16
245.22195864266982,1,others,2484,-1,4.22
239.05458490903177,0,Science,2464,0,4.71
224.2173948464528,1,World,2208,1,8.6
99.92145484753397,1,World,935,1,8.64
120.60042001457774,1,others,1097,-1,4.94
159.9696258294071,1,Technology,1619,1,7.27
183.85215933830028,1,others,1773,0,7.72
158.0903256506561,1,Education,1618,1,7.23
124.19084219722168,0,Weather,1282,0,4.97
51.104922016892544,0,Opinion,653,0,4.22
58.420654961413156,0,Crime,600,-1,3.86
67.46461788621883,1,Lifestyle,651,0,7.29
64.94089059973052,1,Economy,688,1,6.2
176.01098801352435,1,Education,1628,1,9.06
149.36954110228947,1,Crime,1326,-1,6.01
232.15093497570777,1,Politics,2342,1,7.6
30.298260132990016,1,Economy,409,0,4.9
105.77034886633426,0,Health,1011,0,5.68
115.67206838651832,1,Technology,1104,1,8.67
102.21903608955296,0,Sports,1055,0,4.98
140.94384632697353,0,Opinion,1298,1,7.43
86.64130722752354,1,Opinion,853,1,9.73
252.14212482485047,1,Economy,2452,1,9.32
236.99514942954326,1,Economy,2192,0,7.61
223.2740879079487,1,Automotive,2240,0,6.04
164.99542468825297,1,Education,1688,0,5.61
77.16458300632921,1,Opinion,735,1,7.94
123.23311027506156,1,Science,1244,0,5.13
182.7439555055401,0,Automotive,1938,1,5.69
200.05144492777308,0,Automotive,1952,-1,4.6
93.83022685331905,1,Politics,972,0,5.31
238.01359486241495,0,Lifestyle,2499,-1,3.13
86.42426794235668,1,Culture,871,1,8.22
199.34003252687359,1,Culture,1861,-1,4.41
195.5411120763014,1,Health,1963,1,8.84
187.93013279264295,1,Health,1854,1,8.28
37.61634449970175,0,Real Estate,342,0,5.61
150.21138082722433,0,Culture,1480,1,7.15
190.293146408116,0,Politics,1788,1,6.76
71.13695241346488,1,Food,727,-1,3.94
150.26813075307456,1,Science,1465,-1,4.74
174.55665791007056,1,Business,1701,0,6.69
77.10918559964531,1,Environment,839,-1,4.09
48.7469992419686,1,Entertainment,439,1,9.32
120.8351768102633,1,Opinion,1282,0,4.18
220.0053396706295,1,Education,2159,1,9.73
241.33976730748816,1,Food,2373,1,8.79
223.0516992231119,1,Science,2203,1,8.29
62.316983107109685,0,Lifestyle,606,1,7.31
70.01510157431434,1,Real Estate,812,1,7.77
39.03396379293426,1,Business,495,1,4.7
195.29248842490972,1,Crime,1990,0,6.84
59.23266340344787,1,Health,580,1,7.48
36.49107634865726,1,Politics,405,-1,2.52
107.05203273222394,0,Education,1024,-1,4.7
140.7627460648007,0,Science,1412,0,5.09
93.43229344980561,1,Education,1062,0,4.76
219.52024522823373,1,Weather,2243,-1,3.63
107.72260006407252,0,Entertainment,931,0,7.3
183.9228933874647,1,Automotive,1743,1,9.78
239.17430386066056,1,Opinion,2363,-1,4.83
40.20945878843969,1,others,387,-1,5.17
49.82214609101455,1,World,407,1,9.11
152.47187970207005,0,Technology,1509,0,6.09
234.06195553532947,1,Education,2338,-1,6.0
212.5468378736328,1,Crime,2152,0,6.35
218.70058604912612,0,World,2187,-1,3.7
134.2396262674734,0,Technology,1351,-1,2.78
219.48656491996232,1,Education,2192,1,8.02
159.44989413272086,1,Sports,1602,1,7.17
198.85444256581522,1,Crime,1995,-1,4.84
40.131374693949574,1,Health,337,1,9.01
22.496543344673405,1,Sports,249,0,5.17
231.05853592413976,1,Politics,2367,0,6.35
138.94617885637714,1,Entertainment,1422,0,5.6
119.54139973756024,0,others,1179,-1,3.07
195.9756411419463,1,others,1893,-1,4.92
43.55022909126258,0,Entertainment,421,1,7.3
154.56350179635407,0,Health,1472,1,6.74
158.98717697156195,0,Automotive,1551,0,7.09
121.77295432328297,1,Sports,1240,-1,3.79
43.394795043285825,1,Environment,453,1,7.4
31.73119497615675,1,Opinion,293,-1,4.09
89.05511703159416,1,Business,959,0,5.12
163.21335946670933,1,Business,1696,0,6.65
99.25298906270362,1,World,1146,1,5.76
29.730404635193455,1,Lifestyle,245,-1,6.25
132.45670100167246,1,Politics,1372,1,7.68
187.06151710187908,1,Education,1885,0,7.23
212.8826143045614,1,Crime,2120,1,8.33
102.90918103003906,1,Travel,989,1,8.6
232.55617360349487,1,Health,2230,-1,5.64
135.70691762355986,1,Environment,1332,-1,4.37
89.6583892735745,1,Politics,919,0,5.41
54.52719862080789,0,Culture,374,0,7.64
209.67281489490782,0,Health,2175,-1,4.24
210.92603489059707,1,Education,2147,-1,3.89
177.1804400380091,1,Economy,1766,-1,4.97
28.97752776043172,1,Sports,315,0,5.43
119.23033204780258,1,Automotive,1231,0,5.72
171.57412712879136,1,Education,1686,0,6.39
149.99247820070642,1,Opinion,1544,1,7.43
232.63179272734274,1,Real Estate,2230,0,7.47
75.6201285398584,0,World,664,0,7.27
35.04593206263681,1,World,350,-1,5.46
52.38583532451905,1,Technology,595,1,6.26
247.2683924366146,0,Environment,2365,1,6.86
211.8259884165048,0,Weather,2070,1,6.87
172.16981443475234,1,Culture,1693,0,6.62
71.14822149599948,1,others,724,-1,3.62
225.868920759523,1,Business,2361,-1,4.36
128.2386633624676,1,others,1299,1,7.16
231.6331484334685,0,Environment,2253,0,6.12
208.12112467193788,1,Real Estate,2093,0,5.83
90.96967453798862,1,Business,947,1,7.9
207.2994316260416,1,Sports,2021,-1,5.52
163.43777539094714,1,Science,1603,0,7.53
155.21530596883954,1,Lifestyle,1446,0,6.78
43.301205688920234,1,Economy,352,1,10.0
25.694946717775604,0,Travel,236,0,5.94
87.51938985897444,0,Weather,817,0,6.07
15.0,0,Weather,210,0,2.74
114.07055446992014,0,Lifestyle,1152,-1,3.3
191.73825821022106,0,Sports,1876,-1,3.79
95.90689768596309,1,Environment,906,1,8.26
231.45432344830536,0,Education,2219,0,5.75
195.6168707019815,1,Opinion,1917,1,8.63
228.48275247366223,1,Culture,2258,1,8.96
212.33940374169595,1,others,2219,0,6.71
87.06827121863009,1,Education,876,-1,3.89
136.65580984176384,1,Education,1370,1,8.42
234.26618106439423,1,Culture,2279,1,7.34
162.77286185687097,1,Politics,1529,1,9.28
132.85213070116254,1,Crime,1311,0,7.13
172.80547343492984,1,Real Estate,1741,1,7.96
235.6107434687535,1,Travel,2436,0,5.17
233.4581406858635,1,Automotive,2226,1,8.74
207.60598182983765,0,Education,2118,-1,2.53
230.5885249678107,0,Travel,2268,1,7.64
200.47319297331055,1,World,1978,1,8.94
232.09877514308866,1,Politics,2332,1,8.78
175.61243032340417,1,Technology,1740,1,9.05
240.81232575986883,0,Business,2312,1,7.54
79.25930632703809,1,Science,828,1,7.73
174.0053106415209,0,Entertainment,1724,1,8.76
154.90582672174173,1,Culture,1587,0,6.43
159.96550942046343,1,Science,1672,1,7.56
211.19700552456973,1,Economy,2074,1,8.18
203.69582431712965,0,Travel,2057,-1,2.52
140.36102191251192,0,World,1417,1,6.18
248.9112022609367,1,World,2439,0,7.02
117.16134314356178,0,Weather,1203,0,4.52
19.417650351048554,1,Culture,203,1,7.12
140.2694921386209,0,Weather,1389,1,7.48
107.55620884279637,0,Food,958,1,7.88
71.71969834975896,1,Automotive,783,0,4.73
227.29503464155817,1,Real Estate,2323,0,5.04
101.42399878379955,1,Business,989,1,8.65
199.7468128938888,0,Entertainment,1970,1,7.56
127.40180196285692,1,Weather,1224,1,8.22
94.63330843820961,1,Culture,929,0,6.28
105.0262258537887,1,Health,932,0,8.25
180.47164775446245,1,Environment,1841,1,7.67
46.25989471920124,1,World,489,1,7.2
151.3594315760588,0,Travel,1517,-1,2.95
187.64532229579032,0,Education,1894,-1,3.01
134.5082420152241,1,World,1297,1,8.93
170.1068561226636,1,Entertainment,1685,1,8.94
231.29950988138737,1,others,2282,0,7.22
227.00645488889293,1,Sports,2341,-1,3.89
158.60328022789272,1,Culture,1614,-1,3.35
91.59152399995104,1,Weather,1029,1,6.41
222.24008032403273,1,Weather,2246,-1,3.56
128.62041577755045,1,others,1237,1,8.49
166.38779739329914,1,others,1642,0,7.31
181.4690494343144,1,Environment,1775,0,6.8
36.31538218194611,1,Crime,328,1,10.0
195.1205727214691,1,Economy,1916,0,6.48
148.8806671727244,1,Automotive,1556,1,7.92
58.190874499774175,1,Science,588,-1,4.52
49.57043695171049,1,Politics,472,1,8.83
106.3995645897556,0,Real Estate,1099,0,5.18
32.27380918956237,1,Education,454,-1,2.03
38.63555601988972,1,Entertainment,359,0,6.3
35.797270146691595,1,Travel,527,-1,1.32
209.26536797784217,1,Sports,2098,1,7.53
214.90277191210242,1,Real Estate,2216,0,5.13
196.08698700613303,1,Real Estate,2047,1,6.82
90.5864774168226,1,Weather,847,1,8.3
174.85526693606278,1,Education,1787,1,7.58
160.79702321293837,0,others,1607,0,5.69
224.88853541094826,1,Culture,2271,-1,3.09
74.70264426473085,1,others,683,-1,5.74
188.10626072448295,1,Technology,1871,1,8.13
240.72620708207472,1,Weather,2247,0,6.45
117.57263158184278,1,Food,1116,1,8.61
172.68705331037694,1,Real Estate,1697,1,8.37
231.54150486943996,1,Travel,2366,1,7.35
67.628069251957,0,Entertainment,564,-1,7.35
108.63774799962884,1,Lifestyle,1098,-1,4.13
235.13712595454268,1,Opinion,2362,0,6.34
163.35759211013294,0,others,1674,0,4.59
237.82782376988297,1,Weather,2362,0,7.53
197.7724930927217,0,Education,1990,-1,3.23
57.485534977519976,1,others,526,1,7.26
104.94350092291711,1,Economy,1013,1,8.43
41.33399626240656,1,Environment,420,1,7.56
129.27963855601317,0,Sports,1379,1,5.33
131.42618267423066,1,Real Estate,1347,0,5.24
215.99659001063495,1,Opinion,2148,0,7.74
42.31478273720528,1,others,370,1,10.0
32.67834320403675,1,Food,322,-1,5.18
201.37503492307803,1,Lifestyle,1932,1,8.5
172.60685249160193,1,Real Estate,1734,1,7.87
156.41502086570168,1,Automotive,1681,1,6.77
139.43811014099157,1,Education,1356,1,8.84
180.2314296523034,1,Politics,1847,1,7.6
17.485260220748792,1,Politics,293,1,5.65
88.3283546999557,1,Sports,893,0,6.21
39.662935928029505,0,Real Estate,382,1,7.74
42.55537418808393,1,Weather,362,0,7.87
194.43759429830322,1,Weather,1983,-1,4.57
233.7975925676433,0,Sports,2418,-1,2.99
69.11636933788125,0,Crime,770,0,3.94
190.70840934785932,1,Automotive,1821,1,8.03
129.72685328477178,1,Crime,1352,1,7.04
214.89551966863309,1,Lifestyle,2169,0,5.39
44.56334306846415,1,Weather,483,1,6.76
23.315836760763226,1,Education,208,0,7.58
31.886951735883812,1,Weather,299,1,8.47
53.128234718029375,0,Politics,520,1,6.73
30.947543978849602,0,Sports,274,1,8.43
43.637986497809536,1,Travel,484,0,5.28
248.27975701952528,1,Technology,2433,-1,5.42
48.448227621676594,0,Food,346,1,7.85
115.3798352230314,0,Lifestyle,1153,0,5.98
178.86672619032566,1,Food,1851,1,7.71
127.47493590444458,0,Real Estate,1288,-1,3.1
225.4792840859719,0,Opinion,2178,0,6.52
199.1593450271376,1,Travel,2001,0,6.88
251.18416730655926,1,Economy,2426,-1,4.7
50.381065814800756,0,Politics,534,0,4.5
25.79578769910654,1,World,236,0,6.36
197.06533611723665,1,Culture,1968,0,6.27
230.00227758207546,1,Food,2296,0,7.08
45.51544816159586,1,Culture,388,1,9.91
66.44408110043132,1,Education,487,1,8.87
104.28181895543946,1,Automotive,1018,0,7.45
171.7408019747688,1,Science,1715,-1,4.86
44.876309297122894,1,Weather,556,-1,1.68
108.4312466224369,1,Politics,1033,1,8.5
200.93526244337454,1,Technology,2063,0,5.7
30.701725173245585,0,World,270,-1,5.7
51.95242382165516,1,Crime,471,0,8.38
144.69834697629526,0,Science,1523,-1,3.72
58.293555223270076,1,Science,611,-1,3.43
139.10332017198238,0,Crime,1391,0,5.2
89.49101352775291,0,Opinion,906,-1,2.86
29.82681907663502,1,Lifestyle,354,-1,2.27
133.21438315430245,1,Science,1352,-1,3.36
128.55032715455465,1,Economy,1237,1,9.03
135.3050639866805,1,Business,1306,-1,6.11
245.12745044361452,1,Business,2399,1,8.34
146.43450361840004,1,Politics,1411,1,8.67
181.92438036745168,1,Business,1694,1,8.7
109.07479366561431,1,Food,1046,0,6.22
155.30376911863672,1,Weather,1491,1,9.27
52.982336947213,1,Entertainment,631,1,4.81
213.83042322252672,1,Lifestyle,2121,0,6.25
119.30367047911794,1,Lifestyle,1205,1,7.78
184.9514291759453,0,Health,1809,0,5.11
42.970326874647945,0,Science,417,1,6.91
209.99623936060058,1,Food,2043,-1,4.72
43.060052143041766,1,Opinion,474,0,4.57
66.18087996108855,1,Lifestyle,596,0,7.16
137.48007590985685,1,Travel,1296,-1,4.99
92.41916668087833,1,Food,918,1,8.52
61.05391597597564,1,Education,678,-1,2.55
121.88574201435303,1,Travel,1202,1,7.8
219.73168588035128,1,Weather,2206,-1,4.33
103.0285502817399,1,Crime,1054,-1,4.82
134.5051732043669,0,Travel,1399,1,6.21
230.20717147433908,1,Environment,2240,1,9.66
109.79310336138359,1,others,1077,1,7.89
76.09752210514802,1,Economy,850,0,5.66
41.567142191366074,1,Lifestyle,502,-1,2.29
176.99969933302174,1,Education,1767,1,8.52
185.8551668355754,1,Sports,1861,-1,4.28
46.57755048405131,0,Economy,462,1,7.46
173.8988104736364,1,Technology,1883,1,6.54
57.50800864551779,1,others,551,-1,5.3
170.27767324359255,0,Environment,1830,-1,2.54
95.49854542963848,0,Weather,1002,-1,2.41
134.68503279193553,0,Food,1350,1,6.52
73.06416158950574,1,Science,760,1,7.37
66.3900197524987,0,Economy,746,-1,2.72
45.7334356878585,1,Health,483,-1,3.11
151.035481657342,1,Travel,1615,0,5.1
146.24707885700894,1,Automotive,1494,1,6.77
218.7616607975007,1,Sports,2196,1,7.29
196.1892989118072,1,Real Estate,2025,1,8.04
201.97604545614715,0,Entertainment,1947,-1,4.27
147.2498566003443,0,Health,1508,0,4.5
79.08999770253371,1,Science,781,1,7.63
186.36631667743399,1,Business,1782,-1,4.36
108.2085289563648,1,Science,1096,-1,4.95
112.12045961679576,0,World,1112,1,8.14
194.1587619543857,1,Culture,2003,0,6.88
106.258917294053,1,Health,1013,0,7.67
124.89796201851516,0,Real Estate,1315,-1,1.72
78.92613906042456,1,Automotive,684,0,7.76
153.02642751162222,1,World,1522,1,9.69
215.25372182646552,1,Technology,2055,1,8.06
244.94386443441655,0,Technology,2427,0,5.89
120.7414695692401,1,Science,1260,1,7.65
102.28257124285798,1,Sports,996,0,7.48
130.18231558823598,1,Entertainment,1274,0,6.87
121.31852488029594,0,Crime,1301,-1,3.25
173.35905928478408,0,Crime,1756,-1,3.11
46.99627352840649,1,Travel,462,1,7.55
199.43197917156795,1,Crime,1947,1,8.15
50.35776298127272,1,Health,393,1,9.97
169.4991814721338,1,Real Estate,1604,1,7.84
212.5182728217363,1,others,2105,-1,4.46
228.99367552424056,0,others,2262,1,7.59
139.03955977818424,1,Food,1304,1,7.93
42.31072420880323,0,Opinion,577,0,2.33
242.87326009406794,1,Sports,2353,1,8.41
134.16395053663584,1,Travel,1360,1,8.79
240.138218047779,1,Politics,2488,0,6.03
69.61837859402308,0,Environment,826,0,3.43
204.19911468453665,1,Entertainment,2022,1,8.11
231.97669638742929,0,others,2269,0,6.47
221.7534892992748,1,Business,2300,1,7.63
99.7085896297421,1,others,883,1,9.54
66.75889234760555,0,Sports,683,0,4.1
214.2233867934631,1,Politics,2161,0,6.15
171.15675022171555,1,Lifestyle,1704,-1,5.62
121.46331225790067,1,Food,1196,-1,4.86
210.22615812950832,1,Food,2198,1,8.34
119.09601282035516,1,Opinion,1230,-1,4.26
200.0969932070676,1,Politics,1916,1,8.27
196.8839697129292,1,World,2029,-1,4.22
196.25249992582675,1,Environment,1810,0,7.73
20.005814980245844,0,Sports,274,-1,1.04
88.05670320068778,1,Sports,953,-1,3.26
96.80517108581859,0,Business,919,1,8.13
47.32677607986965,1,Sports,374,1,8.97
170.81044878184423,1,Environment,1804,-1,1.46
25.957673858083194,1,World,304,-1,3.36
